acc,Acidobacteria,Actinobacteria,Apicomplexa,Aquificae,Armatimonadetes,Arthropoda,Artverviricota,Ascomycota,Bacteroidetes,Balneolaeota,Basidiomycota,Caldiserica,Calditrichaeota,Candidatus Cloacimonetes,Candidatus Melainabacteria,Candidatus Saccharibacteria,Candidatus Thermoplasmatota,Chlamydiae,Chlorobi,Chloroflexi,Chlorophyta,Chordata,Chrysiogenetes,Cnidaria,Coprothermobacterota,Crenarchaeota,Cressdnaviricota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Dictyoglomi,Duplornaviricota,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Hofneiviricota,Ignavibacteriae,Kiritimatiellaeota,Kitrinoviricota,Lenarviricota,Lentisphaerae,Mollusca,Negarnaviricota,Nitrospinae,Nitrospirae,Nucleocytoviricota,Oomycota,Peploviricota,Phixviricota,Pisuviricota,Planctomycetes,Proteobacteria,Rhodothermaeota,Spirochaetes,Streptophyta,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Uroviricota,Verrucomicrobia,class
SRR22709811,28.0,182730.0,0.0,44.0,711.0,0.0,0.0,363.0,494465.0,1.0,0.0,1.0,17.0,0.0,5.0,137.0,42.0,9.0,28.0,175.0,0.0,2966.0,13.0,0.0,3.0,0.0,0.0,380.0,990.0,333.0,0.0,0.0,24.0,120098.0,167.0,1679569.0,621.0,1.0,151.0,81.0,38.0,278.0,0.0,8613.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,77.0,254.0,401.0,182395.0,9.0,473.0,1977.0,2549.0,1944.0,0.0,6.0,175.0,17972.0,3048.0,1
SRR22709812,21.0,196669.0,0.0,112.0,64.0,0.0,0.0,0.0,1229881.0,20.0,0.0,1.0,0.0,0.0,214.0,113.0,217.0,6.0,9.0,25.0,0.0,2491.0,5.0,0.0,1.0,70.0,0.0,584.0,56.0,37.0,0.0,0.0,13.0,508494.0,31.0,1322994.0,232.0,4.0,279.0,274.0,3.0,3013.0,2.0,6194.0,0.0,0.0,1.0,297.0,0.0,0.0,0.0,24.0,419.0,24.0,469861.0,9.0,72.0,4988.0,515.0,919.0,0.0,3.0,92.0,12848.0,18065.0,1
SRR22709813,23.0,69444.0,0.0,27.0,1461.0,0.0,0.0,113.0,201479.0,5.0,0.0,0.0,4.0,0.0,27.0,46.0,16394.0,8.0,5.0,98.0,0.0,764.0,32.0,0.0,6.0,11.0,0.0,283.0,482.0,127.0,2.0,16.0,59.0,87326.0,41.0,1393569.0,443.0,9.0,11.0,69.0,2.0,23.0,0.0,6760.0,0.0,0.0,3.0,153.0,0.0,0.0,0.0,10.0,230.0,133.0,130650.0,4.0,17552.0,1792.0,1686.0,1165.0,0.0,6.0,311.0,1185.0,1072.0,1
SRR22709814,13.0,36531.0,0.0,17.0,51.0,0.0,0.0,0.0,821906.0,11.0,702.0,1.0,1.0,0.0,0.0,43.0,22.0,7.0,5.0,47.0,0.0,510.0,2.0,0.0,1.0,0.0,0.0,136.0,16.0,48.0,1.0,0.0,11.0,11.0,21.0,1895253.0,97.0,1.0,1.0,159.0,0.0,250.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,7.0,151.0,9.0,59851.0,2.0,48.0,2993.0,32.0,174.0,0.0,1.0,29.0,944.0,17.0,1
SRR22709815,12.0,57959.0,0.0,21.0,4.0,0.0,0.0,882.0,1838349.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,249.0,2.0,4.0,12.0,0.0,2244.0,13.0,0.0,1.0,0.0,0.0,92.0,5.0,35.0,0.0,3.0,3.0,0.0,5.0,1351199.0,48.0,46.0,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,86396.0,0.0,38.0,3806.0,7.0,65.0,0.0,1.0,40.0,2363.0,21.0,1
SRR22709816,14.0,24321.0,0.0,29.0,12.0,0.0,0.0,14.0,991298.0,2.0,15.0,0.0,2.0,0.0,0.0,19.0,9.0,0.0,3.0,31.0,0.0,351.0,1.0,0.0,5.0,0.0,0.0,75.0,16.0,37.0,0.0,0.0,4.0,1.0,19.0,1197048.0,509.0,4.0,1.0,53.0,3.0,182.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,7.0,90105.0,3.0,119.0,1218.0,717.0,194.0,0.0,1.0,34.0,2772.0,12022.0,0
SRR22709817,53.0,21170.0,0.0,29.0,256.0,101.0,0.0,0.0,546787.0,8.0,0.0,1.0,1.0,0.0,2.0,100.0,876.0,8.0,11.0,145.0,0.0,356.0,20.0,0.0,3.0,1.0,0.0,658.0,115.0,64.0,0.0,0.0,15.0,3.0,158.0,1368364.0,249.0,3.0,65.0,46.0,21.0,497.0,0.0,1015.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,239.0,26.0,107589.0,3.0,120.0,11240.0,84.0,730.0,0.0,2.0,71.0,3323.0,4422.0,0
SRR22709818,36.0,48756.0,0.0,222.0,475.0,0.0,0.0,0.0,243872.0,8.0,0.0,3.0,4.0,0.0,38.0,28.0,30.0,7.0,40.0,78.0,0.0,555.0,53.0,0.0,7.0,0.0,0.0,414.0,322.0,645.0,0.0,1.0,28.0,9489.0,53.0,1942439.0,243.0,8.0,32.0,33.0,44.0,490.0,0.0,3486.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,4.0,173.0,96.0,292628.0,5.0,351.0,2584.0,957.0,1546.0,1.0,3.0,110.0,6880.0,6659.0,0
SRR22709819,21.0,76525.0,0.0,61.0,127.0,6.0,0.0,225.0,2175793.0,51.0,0.0,0.0,0.0,0.0,2.0,48.0,9.0,2.0,10.0,45.0,0.0,542.0,7.0,0.0,0.0,0.0,0.0,160.0,4.0,58.0,0.0,41.0,17.0,2.0,40.0,1483841.0,473.0,3.0,36.0,70.0,3.0,1229.0,0.0,784.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,27.0,10.0,397578.0,6.0,186.0,891.0,79.0,162.0,0.0,0.0,86.0,2860.0,34.0,1
SRR22709820,29.0,76125.0,0.0,23.0,2209.0,0.0,0.0,107.0,768242.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,18.0,1.0,6.0,96.0,0.0,2203.0,3.0,0.0,3.0,0.0,0.0,82.0,9.0,56.0,0.0,0.0,57.0,1.0,45.0,1889374.0,128.0,5.0,10.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,87.0,66.0,235.0,98406.0,3.0,173.0,508.0,68.0,546.0,0.0,3.0,47.0,2022.0,14.0,1
SRR22709821,39.0,68965.0,0.0,26.0,94.0,0.0,0.0,0.0,807656.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,72.0,0.0,140.0,3.0,0.0,6.0,0.0,0.0,94.0,19.0,70.0,2.0,0.0,12.0,1.0,18.0,1501966.0,105.0,3.0,0.0,4.0,0.0,63.0,0.0,470.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,21.0,92.0,30.0,198078.0,9.0,109.0,136.0,21.0,304.0,0.0,6.0,45.0,908.0,10620.0,1
SRR22709822,45.0,74381.0,0.0,37.0,34.0,0.0,0.0,0.0,719647.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,22.0,50.0,0.0,83.0,3.0,0.0,7.0,0.0,0.0,87.0,9.0,53.0,3.0,0.0,8.0,1.0,51.0,1561083.0,94.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,35985.0,3.0,61.0,387.0,18.0,244.0,0.0,8.0,43.0,128.0,19.0,1
SRR22709823,12.0,31047.0,0.0,18.0,69.0,0.0,0.0,227.0,1670533.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,2.0,5.0,50.0,0.0,802.0,6.0,0.0,1.0,0.0,0.0,76.0,9.0,49.0,1.0,11.0,5.0,2.0,29.0,1290316.0,193.0,0.0,7.0,17.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,51.0,8.0,483315.0,8.0,59.0,5178.0,3.0,207.0,0.0,1.0,41.0,2642.0,23.0,1
SRR22709824,37.0,128148.0,0.0,34.0,2.0,0.0,0.0,805.0,1489263.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,158.0,0.0,5.0,46.0,0.0,6459.0,3.0,0.0,0.0,0.0,0.0,36.0,5.0,223.0,0.0,1.0,1.0,5.0,21.0,1493220.0,21.0,13.0,188.0,21.0,1.0,158.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,54.0,0.0,6.0,57075.0,11.0,70.0,1293.0,48.0,86.0,0.0,1.0,52.0,3831.0,7.0,0
SRR22709825,9.0,33902.0,0.0,11.0,2.0,0.0,0.0,121.0,687504.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,160.0,1.0,1.0,7.0,0.0,3838.0,5.0,0.0,0.0,0.0,0.0,102.0,0.0,120.0,0.0,0.0,3.0,1.0,11.0,1896713.0,123.0,0.0,473.0,29.0,0.0,1527.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,72.0,11.0,10.0,60297.0,0.0,38.0,14423.0,8.0,116.0,0.0,0.0,25.0,5330.0,5.0,1
SRR22709826,61.0,507188.0,0.0,52.0,94.0,0.0,0.0,0.0,960619.0,3.0,0.0,0.0,2.0,0.0,2.0,35.0,17.0,18.0,11.0,44.0,0.0,853.0,2.0,0.0,1.0,0.0,0.0,462.0,21.0,37.0,0.0,4.0,10.0,13.0,17.0,1905288.0,142.0,20.0,48.0,65.0,2.0,2245.0,0.0,3.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,511.0,237.0,35.0,410459.0,3.0,418.0,924.0,32.0,138.0,0.0,0.0,168.0,3250.0,33366.0,0
SRR22709827,16.0,149673.0,0.0,22.0,1.0,12.0,0.0,3006.0,1062326.0,77.0,0.0,0.0,0.0,0.0,0.0,47.0,322.0,0.0,4.0,19.0,0.0,3092.0,3.0,0.0,0.0,0.0,0.0,28.0,3.0,29.0,0.0,6.0,8.0,4.0,6.0,1396091.0,91.0,0.0,7.0,19.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,14.0,7.0,640962.0,4.0,45.0,11504.0,1.0,90.0,0.0,0.0,26.0,754.0,10.0,1
SRR22709828,9.0,60693.0,0.0,22.0,196.0,0.0,0.0,0.0,720490.0,31.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,1.0,11.0,30.0,0.0,1412.0,5.0,0.0,1.0,1.0,0.0,63.0,14.0,43.0,1.0,0.0,20.0,1.0,12.0,1567805.0,54.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,212.0,1.0,63060.0,7.0,97.0,217.0,64.0,138.0,0.0,2.0,19.0,777.0,1859.0,1
SRR22709829,29.0,45726.0,0.0,27.0,67.0,0.0,0.0,0.0,969996.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,22.0,0.0,299.0,3.0,0.0,7.0,0.0,0.0,96.0,20.0,44.0,0.0,3.0,9.0,1568.0,19.0,2309014.0,64.0,6.0,144.0,19.0,0.0,547.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,33.0,12.0,81548.0,7.0,95.0,158.0,28.0,206.0,0.0,1.0,29.0,2800.0,61.0,0
SRR22709830,16.0,168290.0,0.0,16.0,48.0,0.0,0.0,0.0,536222.0,1.0,0.0,1.0,9.0,0.0,4.0,316.0,11.0,2.0,9.0,30.0,0.0,2903.0,1.0,0.0,1.0,0.0,0.0,53.0,6.0,54.0,0.0,0.0,5.0,170135.0,4.0,1604976.0,230.0,17.0,93.0,76.0,37.0,73.0,0.0,5807.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,226.0,4.0,269847.0,10.0,155.0,1047.0,3283.0,293.0,0.0,0.0,67.0,9078.0,32657.0,1
SRR22709831,13.0,59553.0,0.0,39.0,22.0,0.0,0.0,0.0,1357352.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,29.0,2.0,4.0,18.0,0.0,521.0,6.0,0.0,0.0,0.0,0.0,65.0,1.0,47.0,1.0,0.0,3.0,0.0,14.0,2296731.0,88770.0,0.0,6.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,555183.0,0.0,85.0,1623.0,9.0,80.0,0.0,1.0,42.0,249.0,5.0,0
SRR22709832,8.0,3500.0,0.0,5.0,14.0,0.0,0.0,0.0,1214475.0,38.0,0.0,0.0,0.0,0.0,22.0,16.0,3.0,0.0,2.0,8.0,0.0,608.0,1.0,0.0,3.0,0.0,0.0,125.0,3.0,25.0,0.0,0.0,0.0,0.0,10.0,1132271.0,18.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50839.0,5.0,30.0,58.0,76.0,205.0,0.0,0.0,16.0,993.0,4953.0,1
SRR22709833,10.0,21703.0,0.0,32.0,5.0,130.0,0.0,22249.0,1255265.0,260.0,0.0,0.0,0.0,0.0,0.0,15.0,1436.0,0.0,4.0,13.0,0.0,939.0,1.0,0.0,4.0,0.0,0.0,33.0,4.0,26.0,0.0,46.0,2.0,10.0,53.0,1401166.0,94.0,1.0,1.0,9.0,0.0,456.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,52.0,108397.0,7.0,33.0,8356.0,3.0,67.0,0.0,0.0,14.0,1042.0,2.0,0
SRR22709834,18.0,52826.0,0.0,22.0,4.0,0.0,0.0,824.0,1082551.0,16.0,6.0,0.0,0.0,0.0,0.0,33.0,72.0,2.0,2.0,12.0,0.0,3392.0,3.0,0.0,0.0,0.0,0.0,145.0,2.0,30.0,1.0,1.0,14.0,2.0,12.0,1729857.0,51.0,0.0,84.0,5.0,0.0,10048.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,19.0,84247.0,2.0,34.0,4459.0,5.0,101.0,0.0,1.0,43.0,2682.0,8.0,0
SRR22709835,7.0,48721.0,0.0,23.0,23.0,0.0,0.0,176.0,453560.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.0,2.0,32.0,0.0,1257.0,2.0,0.0,3.0,0.0,0.0,307.0,5.0,51.0,0.0,0.0,3.0,12.0,12.0,1837939.0,20.0,23.0,19.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,167639.0,2.0,49.0,110.0,9.0,105.0,0.0,0.0,13.0,2746.0,9.0,1
SRR22709836,39.0,116255.0,0.0,21.0,48.0,0.0,0.0,207.0,1619480.0,6.0,0.0,0.0,0.0,0.0,0.0,98.0,23.0,2.0,8.0,39.0,0.0,219.0,1.0,0.0,1.0,0.0,0.0,47.0,3.0,23.0,1.0,0.0,4.0,1.0,48.0,1467046.0,76.0,1.0,38.0,25.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,543.0,16.0,90679.0,3.0,72.0,953.0,30.0,101.0,0.0,4.0,103.0,5796.0,10655.0,1
SRR22709837,80.0,336633.0,0.0,22.0,371.0,0.0,0.0,0.0,674430.0,1.0,0.0,0.0,5.0,0.0,0.0,38.0,1.0,7.0,10.0,53.0,0.0,1175.0,4.0,0.0,1.0,0.0,0.0,392.0,14.0,52.0,2.0,0.0,24.0,0.0,50.0,2334902.0,71.0,7.0,3.0,24.0,0.0,569.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.0,184.0,29.0,123616.0,2.0,226.0,170.0,228.0,284.0,0.0,8.0,71.0,2321.0,159.0,1
SRR22709838,70.0,63957.0,0.0,34.0,5.0,0.0,0.0,272.0,910527.0,11.0,13.0,2.0,1.0,1.0,222.0,11.0,41.0,4.0,14.0,7.0,0.0,1189.0,7.0,0.0,0.0,5.0,0.0,1464.0,3.0,88.0,0.0,2.0,1.0,28.0,20.0,1202008.0,170.0,5.0,862.0,58.0,3.0,54.0,0.0,4877.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,93.0,221.0,12.0,299037.0,4.0,87.0,9657.0,193.0,780.0,0.0,1.0,47.0,12388.0,99791.0,1
SRR22709839,8.0,52011.0,0.0,7.0,20.0,0.0,0.0,0.0,1417210.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,7.0,468.0,0.0,168.0,1.0,0.0,0.0,0.0,0.0,172.0,2.0,16.0,0.0,0.0,2.0,1005.0,4.0,494328.0,8.0,0.0,23.0,7.0,0.0,1.0,0.0,636.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,39.0,7.0,254245.0,1.0,212.0,144.0,38.0,3759.0,0.0,4.0,21.0,434.0,1475.0,0
SRR22709840,15.0,29451.0,0.0,22.0,79.0,0.0,0.0,191.0,1638449.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,37.0,0.0,4609.0,0.0,0.0,4.0,0.0,0.0,122.0,9.0,60.0,0.0,1.0,4.0,0.0,50.0,2416457.0,38.0,0.0,11.0,1.0,1.0,499.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0,13233.0,8.0,78.0,3721.0,4.0,161.0,0.0,2.0,27.0,130.0,403.0,1
SRR22709841,21.0,80011.0,0.0,37.0,23.0,0.0,0.0,0.0,1055859.0,6.0,0.0,1.0,0.0,0.0,1.0,21.0,7.0,3.0,5.0,48.0,0.0,234.0,7.0,0.0,0.0,0.0,6.0,83.0,9.0,74.0,0.0,0.0,5.0,1.0,12.0,1802959.0,115.0,1.0,32.0,27.0,1.0,216.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,53.0,41.0,8.0,96569.0,5.0,121.0,112.0,6506.0,189.0,0.0,2.0,33.0,6454.0,74580.0,1
SRR22709842,79.0,477214.0,0.0,40.0,149.0,0.0,0.0,0.0,591577.0,2.0,0.0,0.0,1.0,0.0,1.0,19.0,63.0,4.0,17.0,61.0,0.0,698.0,2.0,0.0,1.0,0.0,0.0,188.0,5.0,57.0,0.0,0.0,11.0,0.0,37.0,1920036.0,9403.0,0.0,4.0,4.0,0.0,110.0,0.0,1567.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,389.0,12.0,155716.0,12.0,117.0,1816.0,2768.0,123.0,0.0,5.0,33.0,1321.0,349.0,0
SRR22709843,7.0,15751.0,0.0,11.0,3.0,0.0,0.0,55.0,602984.0,83.0,0.0,1.0,0.0,0.0,1.0,75.0,33.0,0.0,0.0,23.0,0.0,787.0,3.0,0.0,1.0,0.0,0.0,25.0,2.0,9.0,0.0,2.0,3.0,2.0,5.0,1426463.0,71.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,34347.0,3.0,18.0,769.0,5.0,33.0,0.0,0.0,12.0,118.0,3.0,1
SRR22709844,79.0,514713.0,0.0,74.0,1228.0,0.0,0.0,2257.0,326183.0,1.0,0.0,0.0,5.0,0.0,0.0,135.0,649.0,16.0,25.0,80.0,0.0,2597.0,4.0,0.0,1.0,0.0,0.0,99.0,164.0,68.0,0.0,0.0,33.0,53252.0,58.0,2082965.0,309.0,6.0,31.0,64.0,4.0,7.0,1.0,2589.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,277.0,88.0,290731.0,1.0,260.0,2067.0,566.0,539.0,0.0,6.0,492.0,3087.0,27433.0,0
SRR22709845,10.0,150828.0,0.0,37.0,3.0,0.0,0.0,0.0,1370135.0,4.0,0.0,0.0,0.0,0.0,0.0,244.0,24.0,12.0,1.0,10.0,0.0,1399.0,3.0,0.0,0.0,0.0,0.0,423.0,2.0,23.0,0.0,1.0,5.0,5.0,210.0,1271939.0,37.0,10.0,62.0,15.0,3.0,8881.0,0.0,9046.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,126.0,37.0,20.0,666400.0,8.0,90.0,3347.0,12.0,77.0,0.0,0.0,22.0,2984.0,37.0,1
SRR22709846,15.0,158993.0,0.0,14.0,106.0,0.0,0.0,0.0,985546.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,39.0,2.0,11.0,24.0,0.0,3050.0,0.0,0.0,2.0,0.0,0.0,27.0,11.0,34.0,0.0,5.0,4.0,23853.0,22.0,1182236.0,54.0,2.0,39.0,21.0,2.0,332.0,0.0,1286.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,14.0,913.0,7.0,372661.0,7.0,60.0,1137.0,122.0,161.0,0.0,2.0,37.0,5305.0,3223.0,1
SRR22709847,12.0,27903.0,0.0,44.0,63.0,0.0,0.0,178.0,363884.0,13.0,0.0,1.0,0.0,0.0,80.0,83.0,3378.0,2.0,2.0,215.0,0.0,666.0,10.0,0.0,0.0,11.0,2.0,3015.0,9.0,419.0,3.0,5.0,12.0,36288.0,30.0,1317432.0,59.0,4.0,40.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,34.0,85.0,258.0,82607.0,3.0,232.0,10637.0,340.0,1843.0,0.0,5.0,101.0,5124.0,7437.0,0
SRR22709848,45.0,208047.0,0.0,41.0,77.0,6.0,0.0,27.0,876422.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,2059.0,2.0,8.0,23.0,0.0,3016.0,9.0,0.0,0.0,3.0,0.0,52.0,20.0,81.0,0.0,0.0,23.0,60058.0,19.0,1164558.0,89.0,2.0,57.0,107.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,109.0,17.0,185404.0,2.0,120.0,3371.0,82.0,81.0,0.0,2.0,154.0,5377.0,3380.0,0
SRR22709849,68.0,194929.0,0.0,28.0,456.0,0.0,0.0,0.0,786008.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,6.0,8.0,14.0,106.0,0.0,994.0,7.0,0.0,1.0,0.0,0.0,103.0,25.0,52.0,0.0,0.0,30.0,52145.0,70.0,1683654.0,56.0,4.0,170.0,61.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,69.0,0.0,0.0,0.0,27.0,304.0,18.0,150145.0,10.0,257.0,1275.0,4110.0,4473.0,0.0,2.0,470.0,5436.0,53851.0,0
SRR22709850,11.0,45795.0,0.0,19.0,13.0,0.0,0.0,0.0,2254644.0,1.0,0.0,0.0,0.0,0.0,1.0,61.0,13.0,1.0,5.0,18.0,0.0,221.0,11.0,0.0,2.0,0.0,0.0,141.0,6.0,16.0,0.0,0.0,2.0,2.0,16.0,1114145.0,1370.0,0.0,58.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,7.0,5.0,231613.0,1.0,44.0,1611.0,19.0,104.0,0.0,3.0,48.0,5155.0,819.0,1
SRR22709851,35.0,296279.0,0.0,15.0,22.0,0.0,0.0,0.0,934439.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,42.0,0.0,4283.0,3.0,0.0,3.0,11.0,0.0,49.0,4.0,37.0,0.0,0.0,3.0,1.0,11.0,1949371.0,18.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,63.0,6.0,4.0,28490.0,6.0,75.0,248.0,0.0,122.0,0.0,3.0,12.0,390.0,209.0,1
SRR22709852,184.0,502414.0,0.0,11.0,47.0,0.0,0.0,146.0,335735.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,2.0,2.0,25.0,0.0,5209.0,3.0,0.0,4.0,0.0,0.0,332.0,4.0,45.0,1.0,0.0,0.0,1.0,15.0,1265339.0,72.0,1.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,23314.0,1.0,135.0,709.0,50.0,129.0,0.0,2.0,26.0,147.0,24.0,1
SRR22709853,31.0,65993.0,0.0,25.0,53.0,0.0,0.0,0.0,818016.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,3118.0,8.0,7.0,52.0,0.0,578.0,12.0,0.0,3.0,3.0,0.0,84.0,36.0,171.0,0.0,0.0,10.0,12318.0,42.0,2026936.0,48.0,3.0,21.0,16.0,0.0,140.0,3.0,461.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,147.0,120.0,240654.0,2.0,72.0,3621.0,137.0,336.0,0.0,2.0,102.0,1780.0,1566.0,1
SRR22709854,63.0,376684.0,0.0,16.0,14.0,0.0,0.0,0.0,1301898.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,7.0,35.0,0.0,1730.0,1.0,0.0,4.0,0.0,0.0,71.0,1.0,47.0,0.0,0.0,8.0,0.0,15.0,1757210.0,111.0,0.0,1.0,22.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,57.0,9.0,246287.0,3.0,82.0,23.0,8.0,928.0,0.0,3.0,66.0,759.0,26.0,1
SRR22709855,22.0,37858.0,0.0,36.0,79.0,0.0,0.0,527.0,1290405.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,3.0,45.0,58.0,0.0,848.0,4.0,0.0,2.0,3.0,0.0,66.0,34.0,54.0,1.0,2.0,5.0,6.0,14.0,1411849.0,61.0,8.0,18.0,21.0,0.0,0.0,0.0,7891.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,153.0,75.0,338.0,139714.0,8.0,140.0,708.0,144.0,166.0,0.0,0.0,51.0,5772.0,16.0,1
SRR22709856,47.0,69671.0,0.0,13.0,6.0,0.0,0.0,0.0,491784.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,2.0,11.0,301.0,4790.0,1.0,0.0,3.0,1.0,0.0,281.0,9.0,461.0,0.0,3.0,4.0,0.0,36.0,1481794.0,39.0,0.0,4.0,34.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,65.0,10.0,77491.0,3.0,24.0,9581.0,22.0,163.0,0.0,2.0,31.0,863.0,7.0,1
SRR22709857,12.0,37462.0,0.0,9.0,96.0,0.0,0.0,0.0,1107131.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,1.0,26.0,0.0,1688.0,3.0,0.0,0.0,0.0,0.0,110.0,2.0,54.0,0.0,0.0,1.0,0.0,25.0,982847.0,42.0,0.0,12.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,374574.0,5.0,44.0,70.0,8.0,59.0,0.0,1.0,30.0,2269.0,63722.0,1
SRR22709858,19.0,85770.0,0.0,53.0,86.0,0.0,0.0,0.0,1574121.0,59.0,0.0,2.0,0.0,0.0,0.0,21.0,125.0,56.0,12.0,32.0,0.0,2448.0,5.0,0.0,1.0,0.0,0.0,195.0,8.0,61.0,0.0,0.0,8.0,1.0,50.0,1779583.0,40.0,11.0,77.0,215.0,1.0,2202.0,0.0,4522.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,38.0,197.0,8.0,221354.0,15.0,58.0,5095.0,40.0,122.0,0.0,3.0,53.0,2465.0,123.0,1
