acc,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinomycetia,Actinopteri,Agaricomycetes,Alphaproteobacteria,Alsuviricetes,Amabiliviricetes,Amphibia,Anaerolineae,Aquificae,Arachnida,Archaeoglobi,Ardenticatenia,Arfiviricetes,Armatimonadia,Aves,Bacilli,Bacteroidia,Balneolia,Betaproteobacteria,Bigyra,Blastocatellia,Caldilineae,Caldisericia,Calditrichia,Candidatus Brocadiia,Candidatus Nanosyncoccalia,Candidatus Saccharimonadia,Caudoviricetes,Cephalopoda,Chitinispirillia,Chitinivibrionia,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrymotiviricetes,Chrysiogenetes,Chthonomonadetes,Cladistia,Clostridia,Coprothermobacteria,Coriobacteriia,Culicoidibacteria,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Desulfuribacillia,Dictyoglomia,Dothideomycetes,Duplopiviricetes,Ellioviricetes,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Eurotiomycetes,Faserviricetes,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Herviviricetes,Hexanauplia,Holophagae,Howeltoviricetes,Hydrogenophilalia,Hydrozoa,Ignavibacteria,Insecta,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Lepidosauria,Leviviricetes,Limnochordia,Longimicrobia,Magnoliopsida,Malacostraca,Malasseziomycetes,Malgrandaviricetes,Mammalia,Megaviricetes,Merostomata,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Miaviricetes,Microbotryomycetes,Mollicutes,Monjiviricetes,Naldaviricetes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospinia,Nitrospira,Oligoflexia,Oligosphaeria,Opitutae,Phycisphaerae,Pisoniviricetes,Planctomycetia,Repensiviricetes,Revtraviricetes,Rhodothermia,Rubrobacteria,Saccharomycetes,Saprospiria,Schizosaccharomycetes,Sordariomycetes,Spartobacteria,Sphingobacteriia,Spirochaetia,Stelpaviricetes,Synergistia,Terrimicrobia,Thermoanaerobaculia,Thermococci,Thermodesulfobacteria,Thermodesulfovibrionia,Thermoflexia,Thermoleophilia,Thermolithobacteria,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Tolucaviricetes,Trebouxiophyceae,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria,class
SRR22709826,42.0,16.0,13.0,364583.0,0.0,0.0,972.0,2244.0,0.0,0.0,6.0,52.0,0.0,0.0,3.0,0.0,1.0,25.0,72940.0,926400.0,3.0,174980.0,0.0,44.0,13.0,0.0,2.0,0.0,18.0,7.0,3250.0,0.0,0.0,1.0,89.0,18.0,11.0,5.0,4.0,2.0,89.0,0.0,1495041.0,1.0,132030.0,0.0,534.0,21.0,2.0,37.0,13613.0,0.0,0.0,0.0,236.0,1.0,7.0,3.0,31823.0,58821.0,0.0,48.0,16.0,0.0,337.0,142.0,18534.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,65.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,15.0,909.0,0.0,0.0,511.0,566.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,23410.0,9.0,0.0,0.0,40.0,2.0,0.0,3.0,1.0,1.0,34.0,0.0,0.0,3.0,17.0,0.0,13.0,0.0,0.0,0.0,61.0,418.0,0.0,32.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,17.0,0.0,168.0,508.0,0.0,0.0,33293.0,0.0,2.0,0
SRR22709827,0.0,0.0,9.0,82795.0,20.0,0.0,267.0,34.0,0.0,9.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,818.0,96385.0,1043589.0,77.0,378782.0,0.0,7.0,2.0,0.0,0.0,0.0,14.0,26.0,754.0,0.0,0.0,2.0,466.0,0.0,4.0,1.0,6.0,3.0,1.0,0.0,983036.0,0.0,52121.0,0.0,175.0,3.0,0.0,29.0,79.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,3744.0,123843.0,0.0,7.0,4.0,0.0,151.0,91.0,16889.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,11417.0,0.0,0.0,29.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,45760.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,7.0,2998.0,9.0,0.0,0.0,0.0,19.0,45.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,322.0,0.0,26.0,2062.0,0.0,0.0,10.0,0.0,1.0,1
SRR22709828,6.0,0.0,4.0,13420.0,21.0,0.0,976.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,18620.0,690410.0,31.0,15810.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,29.0,777.0,0.0,0.0,1.0,97.0,1.0,11.0,3.0,0.0,5.0,192.0,0.0,1197290.0,1.0,45038.0,0.0,418.0,14.0,1.0,43.0,10963.0,1.0,1.0,0.0,212.0,0.0,2.0,17.0,11539.0,108376.0,0.0,15.0,11.0,1.0,409.0,54.0,14679.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,211.0,0.0,0.0,6.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,13961.0,19.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,5.0,0.0,0.0,0.0,241.0,97.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,2.0,45.0,4.0,0.0,0.0,1.0,19.0,496.0,0.0,0.0,1857.0,0.0,1.0,1
SRR22709829,16.0,1.0,12.0,24669.0,0.0,0.0,338.0,547.0,0.0,0.0,2.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,25212.0,939899.0,7.0,38625.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,3.0,241.0,1.0,3.0,9.0,3.0,3.0,64.0,0.0,1928537.0,7.0,19901.0,0.0,1612.0,20.0,1.0,44.0,1945.0,0.0,0.0,0.0,33.0,0.0,5.0,4.0,5676.0,40564.0,0.0,144.0,16.0,2.0,399.0,64.0,18825.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,151.0,0.0,0.0,9.0,155.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,12002.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,22.0,0.0,35.0,0.0,0.0,0.0,63.0,95.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,29.0,645.0,0.0,0.0,58.0,0.0,4.0,0
SRR22709830,45.0,2.0,11.0,117726.0,19.0,0.0,635.0,73.0,0.0,2.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89370.0,523103.0,1.0,173979.0,0.0,5.0,0.0,1.0,9.0,0.0,60.0,210.0,9078.0,0.0,2.0,0.0,298.0,2.0,9.0,2.0,0.0,1.0,9.0,11.0,985179.0,1.0,47934.0,0.0,134.0,6.0,2.0,54.0,31335.0,5.0,0.0,0.0,226.0,0.0,2.0,3.0,12416.0,170390.0,0.0,93.0,2.0,0.0,185.0,230.0,10007.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,35.0,3.0,5778.0,0.0,0.0,0.0,11.0,1034.0,0.0,0.0,14.0,1783.0,0.0,0.0,169386.0,1.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,125373.0,0.0,0.0,1.0,0.0,0.0,8.0,133.0,1.0,0.0,3.0,0.0,0.0,10.0,8.0,0.0,13.0,0.0,0.0,0.0,125.0,155.0,0.0,3283.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,0.0,67.0,2581.0,0.0,0.0,32195.0,0.0,0.0,1
SRR22709831,31.0,3.0,10.0,29724.0,0.0,0.0,263.0,36.0,0.0,0.0,4.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,18698.0,1320145.0,0.0,436280.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,249.0,0.0,0.0,2.0,110.0,2.0,4.0,1.0,0.0,6.0,20.0,0.0,581056.0,0.0,27441.0,0.0,207.0,1.0,0.0,47.0,81.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,5855.0,59009.0,0.0,6.0,12.0,2.0,250.0,88770.0,62293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,1446530.0,4.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,32.0,85.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,29.0,0.0,42.0,1076.0,0.0,0.0,1.0,0.0,0.0,0
SRR22709832,2.0,3.0,7.0,1879.0,0.0,0.0,240.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,43297.0,1197877.0,38.0,34756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,993.0,0.0,1.0,1.0,36.0,0.0,2.0,4.0,0.0,1.0,14.0,0.0,878945.0,3.0,1538.0,0.0,180.0,3.0,1.0,25.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13180.0,58946.0,0.0,1.0,8.0,0.0,559.0,18.0,1255.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,1641.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,0.0,68.0,30.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,16.0,204.0,0.0,0.0,4944.0,0.0,0.0,1
SRR22709833,10.0,5.0,10.0,4981.0,0.0,0.0,330.0,456.0,0.0,0.0,5.0,32.0,0.0,0.0,1.0,0.0,1.0,25.0,38500.0,1226329.0,260.0,48006.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1042.0,0.0,0.0,46.0,90.0,0.0,4.0,2.0,46.0,1.0,4.0,4.0,1155823.0,4.0,16308.0,0.0,299.0,4.0,0.0,26.0,7675.0,1.0,0.0,0.0,10.0,1.0,2.0,0.0,28569.0,19819.0,0.0,1.0,7.0,0.0,160.0,94.0,8078.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7834.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,12001.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,7.0,1.0,22206.0,32.0,5.0,0.0,0.0,30.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1436.0,0.0,14.0,1460.0,0.0,0.0,2.0,0.0,1.0,0
SRR22709834,17.0,2.0,14.0,41880.0,68.0,6.0,435.0,10048.0,0.0,8.0,3.0,22.0,0.0,0.0,2.0,0.0,0.0,182.0,30566.0,1059467.0,16.0,64042.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2682.0,0.0,0.0,3.0,146.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,1445004.0,0.0,10430.0,0.0,69.0,2.0,0.0,30.0,77.0,2.0,1.0,0.0,0.0,0.0,6.0,8.0,97.0,23535.0,0.0,84.0,9.0,1.0,236.0,51.0,12005.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4440.0,0.0,0.0,24.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,29093.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,7.0,820.0,5.0,0.0,0.0,0.0,42.0,34.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,72.0,0.0,43.0,656.0,0.0,0.0,7.0,0.0,0.0,0
SRR22709835,4.0,1.0,6.0,10877.0,12.0,0.0,804.0,1.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,115751.0,440444.0,1.0,102059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.0,0.0,1.0,3.0,30.0,1.0,2.0,11.0,0.0,2.0,21.0,0.0,1212895.0,3.0,35820.0,0.0,168.0,5.0,0.0,51.0,117.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,21728.0,22802.0,0.0,19.0,8.0,1.0,639.0,20.0,7816.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,23.0,109.0,0.0,0.0,2.0,776.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,102126.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,22.0,176.0,10.0,0.0,0.0,0.0,47.0,49.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,19.0,0.0,13.0,200.0,0.0,0.0,8.0,1.0,0.0,1
SRR22709836,1.0,1.0,5.0,56236.0,0.0,0.0,377.0,196.0,0.0,0.0,9.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,28528.0,1554430.0,6.0,23301.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,85.0,5796.0,0.0,0.0,0.0,237.0,2.0,8.0,8.0,0.0,1.0,45.0,0.0,1185843.0,1.0,57934.0,0.0,225.0,3.0,3.0,23.0,25479.0,0.0,1.0,0.0,163.0,0.0,0.0,3.0,7607.0,4980.0,0.0,38.0,48.0,1.0,3593.0,76.0,19387.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,940.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,60556.0,12.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,378.0,16.0,0.0,0.0,3.0,14.0,207.0,26.0,0.0,0.0,0.0,61.0,72.0,2.0,30.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,23.0,0.0,103.0,919.0,0.0,0.0,10627.0,0.0,1.0,1
SRR22709837,25.0,0.0,15.0,153783.0,0.0,0.0,3542.0,569.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0,3.0,0.0,62618.0,646129.0,1.0,32744.0,0.0,59.0,2.0,0.0,5.0,0.0,23.0,7.0,2321.0,0.0,1.0,5.0,303.0,7.0,10.0,3.0,0.0,4.0,166.0,0.0,1796297.0,1.0,168442.0,0.0,401.0,14.0,4.0,52.0,7789.0,0.0,2.0,0.0,183.0,0.0,2.0,22.0,55324.0,53845.0,0.0,3.0,44.0,0.0,702.0,71.0,17258.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,160.0,0.0,0.0,7.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,68061.0,11.0,0.0,5.0,2.0,9.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,2.0,36.0,0.0,8.0,0.0,0.0,0.0,158.0,226.0,0.0,228.0,0.0,3.0,0.0,8.0,3.0,1.0,5.0,27.0,4.0,1.0,0.0,71.0,844.0,0.0,0.0,128.0,1.0,3.0,1
SRR22709838,11.0,7.0,34.0,17796.0,0.0,13.0,13146.0,54.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,162.0,30171.0,886890.0,11.0,204192.0,0.0,33.0,1.0,2.0,0.0,0.0,0.0,9.0,12388.0,0.0,4.0,2.0,1057.0,4.0,14.0,1.0,2.0,7.0,1.0,0.0,979958.0,0.0,44147.0,0.0,238.0,3.0,0.0,88.0,33048.0,1.0,0.0,0.0,206.0,0.0,0.0,1.0,10587.0,13077.0,0.0,862.0,14.0,4.0,288.0,170.0,8992.0,0.0,3.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,3.0,2.0,4847.0,0.0,0.0,0.0,5.0,9616.0,0.0,0.0,93.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,21213.0,3.0,0.0,0.0,30.0,19.0,4.0,349.0,4.0,14.0,8.0,0.0,0.0,4.0,137.0,271.0,8.0,0.0,0.0,0.0,72.0,87.0,1.0,193.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,41.0,5.0,47.0,685.0,0.0,0.0,98847.0,2.0,3.0,1
SRR22709839,6.0,2.0,4.0,28709.0,0.0,0.0,160.0,1.0,0.0,0.0,29.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,13478.0,1239793.0,1.0,190956.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,434.0,0.0,0.0,0.0,91.0,5.0,7.0,3.0,0.0,1.0,16.0,0.0,355060.0,0.0,20866.0,0.0,801.0,2.0,431.0,16.0,1902.0,0.0,0.0,0.0,38.0,0.0,2.0,0.0,3062.0,16717.0,0.0,23.0,4.0,0.0,417.0,8.0,23441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,636.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,8.0,80.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,3725.0,0.0,0.0,30101.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,20.0,0.0,0.0,0.0,100.0,212.0,1.0,38.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,275.0,0.0,0.0,63.0,0.0,0.0,0
SRR22709840,17.0,3.0,12.0,4320.0,32.0,0.0,190.0,499.0,0.0,3.0,1.0,22.0,0.0,0.0,3.0,0.0,0.0,9.0,42604.0,1598204.0,60.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,3.0,12.0,34.0,0.0,4.0,9.0,1.0,0.0,79.0,0.0,2046508.0,4.0,23133.0,0.0,190.0,9.0,2.0,60.0,99.0,1.0,0.0,0.0,8.0,0.0,4.0,0.0,3662.0,42551.0,0.0,11.0,35.0,0.0,553.0,38.0,4959.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,3689.0,0.0,0.0,1.0,3138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1178.0,9.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,20.0,188.0,58.0,0.0,0.0,0.0,188.0,78.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,49.0,0.0,27.0,191.0,0.0,0.0,399.0,0.0,0.0,1
SRR22709841,11.0,1.0,14.0,47570.0,0.0,0.0,1682.0,216.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,80797.0,988577.0,6.0,42517.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,16.0,6454.0,0.0,0.0,0.0,35.0,3.0,5.0,12.0,0.0,7.0,16.0,0.0,1374073.0,0.0,30303.0,0.0,350.0,9.0,3.0,74.0,17520.0,0.0,0.0,0.0,41.0,1.0,3.0,2.0,6815.0,66976.0,0.0,32.0,12.0,2.0,5565.0,115.0,21340.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,53.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,0.0,19572.0,3.0,0.0,0.0,1.0,30.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,5.0,24.0,0.0,23.0,0.0,0.0,1.0,53.0,121.0,0.0,6506.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,33.0,365.0,0.0,0.0,74455.0,1.0,3.0,1
SRR22709842,12.0,3.0,16.0,226152.0,11.0,0.0,7878.0,110.0,0.0,0.0,10.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,45316.0,574193.0,2.0,51634.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,7.0,1321.0,0.0,1.0,0.0,126.0,4.0,17.0,11.0,0.0,2.0,143.0,0.0,1368555.0,1.0,244078.0,0.0,143.0,5.0,6.0,57.0,10456.0,1.0,0.0,0.0,354.0,0.0,3.0,8.0,13923.0,17263.0,0.0,4.0,36.0,1.0,443.0,9403.0,13895.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,1565.0,1.0,0.0,0.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,291672.0,18.0,0.0,0.0,2.0,14.0,1.0,4.0,1.0,35.0,11.0,0.0,0.0,12.0,26.0,0.0,13.0,0.0,0.0,0.0,57.0,117.0,0.0,2768.0,0.0,1.0,0.0,5.0,3.0,1.0,5.0,2.0,11.0,63.0,0.0,33.0,339.0,0.0,0.0,342.0,0.0,1.0,0
SRR22709843,5.0,0.0,4.0,11355.0,0.0,0.0,226.0,22.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,6205.0,587978.0,83.0,28943.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,68.0,118.0,0.0,0.0,2.0,22.0,0.0,0.0,11.0,2.0,3.0,2.0,0.0,1041888.0,1.0,2809.0,0.0,165.0,2.0,3.0,9.0,177.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,37.0,21887.0,0.0,0.0,3.0,1.0,105.0,71.0,3333.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,191.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,33646.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,7.0,0.0,0.0,3.0,2.0,54.0,2.0,0.0,0.0,0.0,15.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,12.0,157.0,1.0,0.0,2.0,0.0,0.0,1
SRR22709844,43.0,0.0,13.0,179910.0,28.0,0.0,2751.0,7.0,0.0,0.0,36.0,74.0,0.0,0.0,3.0,0.0,7.0,518.0,39351.0,318804.0,1.0,188183.0,0.0,61.0,9.0,0.0,5.0,0.0,11.0,101.0,3087.0,0.0,0.0,1.0,423.0,16.0,25.0,7.0,0.0,4.0,288.0,0.0,1092411.0,1.0,313382.0,0.0,329.0,164.0,5.0,68.0,13454.0,2.0,0.0,0.0,275.0,0.0,14.0,19.0,3421.0,382305.0,1721.0,31.0,57.0,2.0,204.0,309.0,33529.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,64.0,0.0,4.0,6.0,2587.0,0.0,1.0,2.0,1.0,1949.0,0.0,0.0,3.0,904.0,0.0,0.0,52984.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,50120.0,17.0,0.0,1.0,2.0,3.0,0.0,9.0,2.0,0.0,85.0,0.0,0.0,1.0,26.0,325.0,110.0,0.0,0.0,0.0,299.0,260.0,2.0,566.0,1.0,1.0,0.0,6.0,3.0,0.0,5.0,25.0,5.0,649.0,0.0,492.0,885.0,0.0,0.0,27353.0,1.0,2.0,0
SRR22709845,89.0,0.0,6.0,89243.0,8.0,0.0,423.0,8881.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,66899.0,1332463.0,4.0,524770.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,165.0,2984.0,0.0,195.0,8.0,79.0,12.0,1.0,4.0,1.0,3.0,0.0,0.0,956697.0,0.0,58788.0,0.0,1231.0,2.0,0.0,23.0,6877.0,0.0,0.0,0.0,37.0,0.0,3.0,2.0,17381.0,16578.0,0.0,62.0,7.0,2.0,418.0,37.0,4070.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,0.0,9023.0,0.0,0.0,0.0,10.0,3341.0,0.0,0.0,126.0,1012.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,36408.0,6.0,0.0,0.0,3.0,2.0,3.0,4.0,1.0,0.0,19.0,0.0,0.0,8.0,4.0,0.0,21.0,0.0,0.0,0.0,233.0,90.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,22.0,525.0,0.0,0.0,18.0,0.0,0.0,1
SRR22709846,18.0,3.0,5.0,88952.0,0.0,0.0,3212.0,332.0,0.0,0.0,12.0,14.0,0.0,0.0,1.0,0.0,1.0,831.0,35288.0,947303.0,2.0,253602.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,46.0,5305.0,0.0,2.0,3.0,212.0,2.0,11.0,3.0,5.0,0.0,52.0,0.0,743202.0,2.0,66934.0,0.0,196.0,11.0,2.0,34.0,11554.0,0.0,0.0,0.0,69.0,0.0,1.0,3.0,17012.0,22836.0,0.0,39.0,17.0,0.0,264.0,54.0,16886.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,0.0,2.0,3.0,1276.0,0.0,0.0,0.0,1.0,1104.0,0.0,0.0,14.0,811.0,0.0,0.0,23744.0,0.0,1.0,0.0,0.0,0.0,152.0,4.0,0.0,200178.0,10.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,7.0,19.0,0.0,65.0,0.0,0.0,0.0,68.0,60.0,843.0,122.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,37.0,893.0,0.0,0.0,3188.0,0.0,3.0,1
